country,iso2c,iso3c,year,status,lastupdated,fertility,edu_upper,edu_lower,edu_tertiary,gdp,urban,female_labor,contraceptive,region,capital,longitude,latitude,income,lending
Belize,BZ,BLZ,2017,,2025-04-15,2.368,39.678581237793,NA,NA,6072.58267640581,45.601,48.678,NA,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,Blend
Belize,BZ,BLZ,2018,,2025-04-15,2.343,NA,NA,NA,6031.28139580144,45.724,52.925,NA,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,Blend
Belize,BZ,BLZ,2015,,2025-04-15,2.433,32.77294921875,41.5739212036133,2.79568004608154,6154.49593498217,45.406,48.253,NA,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,Blend
Belize,BZ,BLZ,2012,,2025-04-15,2.51,NA,NA,NA,5709.68918765363,45.246,45.998,NA,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,Blend
Belize,BZ,BLZ,2013,,2025-04-15,2.498,38.1583633422852,NA,NA,5950.20299917747,45.282,46.501,NA,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,Blend
Belize,BZ,BLZ,2023,,2025-04-15,2.007,NA,NA,NA,7459.99815132837,46.608,49.182,NA,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,Blend
Belize,BZ,BLZ,2004,,2025-04-15,3.252,NA,NA,NA,5156.09817143194,45.33,41.864,NA,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,Blend
Belize,BZ,BLZ,2000,,2025-04-15,3.633,NA,NA,NA,4729.67080428075,45.398,39.808,NA,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,Blend
Belize,BZ,BLZ,2001,,2025-04-15,3.526,NA,NA,NA,4721.81625660785,45.381,40.317,NA,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,Blend
Belize,BZ,BLZ,2002,,2025-04-15,3.43,NA,NA,NA,4861.74314184267,45.364,40.829,NA,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,Blend
Belize,BZ,BLZ,2014,,2025-04-15,2.474,38.5950012207031,81.4965667724609,NA,6128.14288539305,45.335,47.392,NA,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,Blend
Belize,BZ,BLZ,2011,,2025-04-15,2.531,NA,NA,NA,5582.22170621269,45.228,45.496,55.15686025,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,Blend
Belize,BZ,BLZ,2003,,2025-04-15,3.335,NA,NA,NA,4962.08962013799,45.347,41.346,NA,Latin America & Caribbean,Belmopan,-88.7713,17.2534,Upper middle income,Blend
Benin,BJ,BEN,2009,,2025-04-15,5.491,NA,NA,NA,1024.10277858112,42.58,68.616,NA,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2002,,2025-04-15,5.793,NA,8.43000030517578,NA,546.46382965815906,39.036,65.319,NA,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2023,,2025-04-15,4.556,NA,NA,NA,1394.37330217623,50.1,74.183,NA,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2021,,2025-04-15,4.707,2.9302499294281,7.21756982803345,1.22683000564575,1318.83497843483,48.972,74.791,NA,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2001,,2025-04-15,5.848,NA,NA,NA,492.401499509072,38.65,64.381,18.6,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2014,,2025-04-15,5.374,NA,NA,NA,1204.39918700511,45.166,71.412,17.86317125,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2022,,2025-04-15,4.634,5.86398553848267,15.3162183761597,2.4457643032074,1264.70765976655,49.534,74.264,22.4,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2000,,2025-04-15,5.937,NA,NA,NA,487.424141384242,38.333,63.474,NA,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2005,,2025-04-15,5.692,NA,NA,NA,779.437777753268,40.543,66.715,NA,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2006,,2025-04-15,5.673,NA,NA,NA,809.147072506221,41.049,67.187,17,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2003,,2025-04-15,5.763,NA,NA,NA,676.002878084282,39.536,65.78,NA,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2004,,2025-04-15,5.718,NA,NA,NA,758.695803786371,40.039,66.244,NA,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2012,,2025-04-15,5.429,NA,NA,NA,1071.52583567484,44.125,70.202,12.9,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2013,,2025-04-15,5.41,NA,NA,NA,1168.92699314206,44.642,70.81,NA,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2007,,2025-04-15,5.627,NA,NA,NA,912.338247188342,41.558,67.66,NA,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2008,,2025-04-15,5.548,NA,NA,NA,1060.60254502099,42.069,68.136,NA,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2016,,2025-04-15,5.254,NA,NA,NA,1010.53389609187,46.229,72.597,NA,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2017,,2025-04-15,5.155,2.1076500415802,5.24588012695312,0.978380024433136,1054.97408141687,46.768,73.179,NA,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2018,,2025-04-15,5.031,10.8258752822876,10.8258752822876,0,1151.74096952152,47.312,73.755,15.5,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2010,,2025-04-15,5.452,NA,NA,NA,973.244254493089,43.093,69.1,NA,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2020,,2025-04-15,4.795,NA,NA,NA,1197.50136428063,48.415,73.677,NA,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2011,,2025-04-15,5.436,11.0676403045654,NA,NA,1059.41358915783,43.608,69.588,NA,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2015,,2025-04-15,5.32,NA,NA,NA,1002.41886882564,45.695,72.007,NA,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Benin,BJ,BEN,2019,,2025-04-15,4.9,3.86528992652893,8.46360969543457,1.68247997760773,1130.82135304977,47.861,74.325,NA,Sub-Saharan Africa,Porto-Novo,2.6323,6.4779,Lower middle income,IDA
Bermuda,BM,BMU,2016,,2025-04-15,1.45,89.2900009155273,NA,33.810001373291,108747.356144305,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2000,,2025-04-15,1.738,86.3899993896484,91.7399978637695,NA,56542.9569455727,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2001,,2025-04-15,1.861,NA,NA,NA,59490.2452034202,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2005,,2025-04-15,1.782,NA,NA,NA,77628.103522508,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2014,,2025-04-15,1.42,NA,NA,NA,100961.576602811,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2015,,2025-04-15,1.44,NA,NA,NA,104855.366822135,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2012,,2025-04-15,1.528,NA,NA,NA,100213.493385287,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2013,,2025-04-15,1.522,NA,NA,NA,101704.40746217,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2017,,2025-04-15,1.419,NA,NA,NA,112339.425587467,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2011,,2025-04-15,1.569,NA,NA,NA,99049.0169927667,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2003,,2025-04-15,1.79,NA,NA,NA,67106.8028083224,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2004,,2025-04-15,1.76,NA,NA,NA,71692.1589001679,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2020,,2025-04-15,1.451,NA,NA,NA,106973.175732348,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2006,,2025-04-15,1.79,NA,NA,NA,97781.4558996721,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2007,,2025-04-15,1.934,NA,NA,NA,107395.651483891,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2008,,2025-04-15,1.86,NA,NA,NA,110268.562401264,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2009,,2025-04-15,1.853,NA,NA,NA,104711.712420357,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2010,,2025-04-15,1.767,80.3000030517578,NA,30.4599990844727,104111.824244802,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2002,,2025-04-15,1.815,NA,NA,NA,63358.5658652763,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2018,,2025-04-15,1.374,NA,NA,NA,113204.82210838,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2019,,2025-04-15,1.383,NA,NA,NA,115798.040775578,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2021,,2025-04-15,1.389,NA,NA,NA,112712.025120653,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2022,,2025-04-15,1.397,NA,NA,NA,120897.311155385,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bermuda,BM,BMU,2023,,2025-04-15,1.401,NA,NA,NA,125841.602522489,100,NA,NA,North America,Hamilton,-64.706,32.3293,High income,Not classified
Bhutan,BT,BTN,2017,,2025-04-15,1.621,13.7799997329712,23.5699996948242,7.3899998664856,3435.28804814561,40.167,54.815,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2019,,2025-04-15,1.448,NA,NA,NA,3576.87987077877,41.612,60.631,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2014,,2025-04-15,1.923,NA,NA,NA,2849.49998659935,37.918,53.93,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2015,,2025-04-15,1.835,NA,NA,NA,2954.04081973327,38.678,54.976,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2016,,2025-04-15,1.738,NA,NA,NA,3152.30905081592,39.428,54.893,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2000,,2025-04-15,3.378,NA,NA,NA,771.924911410619,25.418,59.246,30.7,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2001,,2025-04-15,3.188,NA,NA,NA,812.238210772056,26.48,60.06,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2002,,2025-04-15,3.012,NA,NA,NA,895.799489930972,27.57,60.94,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2013,,2025-04-15,2,NA,NA,NA,2679.95217216983,37.149,58.19,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2005,,2025-04-15,2.726,NA,NA,NA,1299.94938578359,30.965,63.673,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2018,,2025-04-15,1.517,NA,NA,NA,3400.20417159422,40.895,54.743,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2007,,2025-04-15,2.589,NA,NA,NA,1850.41570433398,32.469,64.769,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2004,,2025-04-15,2.781,NA,NA,NA,1130.35934606796,29.835,62.834,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2021,,2025-04-15,1.488,NA,NA,NA,3570.61257915864,43.008,64.902,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2022,,2025-04-15,1.478,NA,NA,NA,3711.32767902157,43.686,52.511,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2023,,2025-04-15,1.462,NA,NA,NA,NA,44.35,56.619,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2020,,2025-04-15,1.502,NA,NA,NA,3191.66907031782,42.316,63.002,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2003,,2025-04-15,2.865,NA,NA,NA,1022.38240311018,28.688,61.866,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2009,,2025-04-15,2.364,NA,NA,NA,1918.39599211093,34.01,65.615,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2006,,2025-04-15,2.66,NA,NA,NA,1405.6071618158,31.712,64.268,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2012,,2025-04-15,2.068,2.9300000667572,5.84000015258789,2.5699999332428,2751.21288653263,36.371,63.073,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2008,,2025-04-15,2.481,NA,NA,NA,1919.59774896395,33.236,65.235,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2010,,2025-04-15,2.252,NA,NA,NA,2435.57980661188,34.793,63.319,65.60409679,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bhutan,BT,BTN,2011,,2025-04-15,2.155,NA,NA,NA,2787.97967689425,35.585,62.328,NA,South Asia,Thimphu,89.6177,27.5768,Lower middle income,IDA
Bolivia,BO,BOL,2005,,2025-04-15,3.558,26.9400005340576,38.1100006103516,NA,1020.12326200737,64.17,58.305,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2003,,2025-04-15,3.721,NA,NA,NA,893.013760211149,63.248,58.561,58.4,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2013,,2025-04-15,3.01,42.2599983215332,53.3400001525879,12.8047361373901,2870.02377000756,67.699,57.294,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2006,,2025-04-15,3.533,30.4799995422363,41.4300003051758,NA,1202.71150446327,64.628,58.177,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2002,,2025-04-15,3.802,22.5599994659424,33.7299995422363,NA,888.221328974352,62.783,58.69,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2001,,2025-04-15,3.89,25.1900005340576,35.25,NA,930.168227214313,62.306,58.829,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2017,,2025-04-15,2.777,41.7099990844727,52.9199981689453,13.9157257080078,3306.30301176558,69.08,59.112,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2004,,2025-04-15,3.633,21.9599990844727,32.6800003051758,NA,953.191893246277,63.711,58.432,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2019,,2025-04-15,2.688,44.6300010681152,57.310001373291,23.4300003051758,3503.8960106182,69.773,66.243,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2000,,2025-04-15,3.991,26.0400009155273,36.9900016784668,NA,975.777060358751,61.787,58.98,53.43939386,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2012,,2025-04-15,3.076,38.25,50.1599998474121,11.5764942169189,2575.59857098084,67.315,57.419,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2014,,2025-04-15,2.947,37.9599990844727,49.5900001525879,11.8713617324829,3041.43503118107,68.047,57.169,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2018,,2025-04-15,2.73,41.5099983215332,53.4799995422363,14.1794710159302,3500.72642189371,69.425,63.559,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2016,,2025-04-15,2.829,39.3600006103516,51.7999992370605,13.0258522033691,3035.8734778704,68.738,56.919,66.5,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2007,,2025-04-15,3.447,31.6800003051758,43.0699996948242,NA,1354.54905949929,65.082,58.05,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2008,,2025-04-15,3.364,32.3199996948242,43.7299995422363,NA,1692.67248455876,65.535,57.924,60.6,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2009,,2025-04-15,3.287,33.9199981689453,45.4900016784668,NA,1731.18172112209,65.984,57.797,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2010,,2025-04-15,3.213,NA,NA,NA,1929.78373077158,66.43,57.671,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2011,,2025-04-15,3.143,37.060001373291,48.2799987792969,14.6909112930298,2315.52121930607,66.874,57.545,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2020,,2025-04-15,2.651,47.8400001525879,58.0800018310547,25.5900001525879,3099.94219044572,70.123,65.591,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2021,,2025-04-15,2.618,45.8699989318848,58.4099998474121,16.356761932373,3384.84486479247,70.475,71.058,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2015,,2025-04-15,2.886,38.4900016784668,50.810001373291,21.0799999237061,2996.01289804214,68.393,57.044,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2023,,2025-04-15,2.547,48.8570404052734,57.3912811279297,18.251895904541,3686.27996490544,71.186,71.909,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bolivia,BO,BOL,2022,,2025-04-15,2.584,47.7640228271484,56.266300201416,17.5617389678955,3643.92826968677,70.83,71.714,NA,Latin America & Caribbean,La Paz,-66.1936,-13.9908,Lower middle income,IBRD
Bosnia and Herzegovina,BA,BIH,2008,,2025-04-15,1.21,NA,NA,NA,4841.69311934649,44.92,40.701,NA,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,IBRD
Bosnia and Herzegovina,BA,BIH,2009,,2025-04-15,1.267,NA,NA,NA,4539.91863774968,45.239,40.457,NA,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,IBRD
Bosnia and Herzegovina,BA,BIH,2011,,2025-04-15,1.209,29.4099998474121,44.8899993896484,5.53000020980835,4982.69375768263,45.878,40.153,NA,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,IBRD
Bosnia and Herzegovina,BA,BIH,2007,,2025-04-15,1.19,NA,NA,NA,3931.48948737505,44.601,40.673,NA,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,IBRD
Bosnia and Herzegovina,BA,BIH,2004,,2025-04-15,1.221,NA,NA,NA,2452.68616839392,43.648,40.678,NA,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,IBRD
Bosnia and Herzegovina,BA,BIH,2010,,2025-04-15,1.26,27.9099998474121,44.810001373291,5.13000011444092,4506.47828548389,45.558,40.317,NA,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,IBRD
Bosnia and Herzegovina,BA,BIH,2023,,2025-04-15,1.486,62.8498649597168,63.0877456665039,11.6607990264893,8638.66620201187,50.269,39.533,NA,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,IBRD
Bosnia and Herzegovina,BA,BIH,2022,,2025-04-15,1.481,62.75,86.1900024414062,12.6700000762939,7655.59421024383,49.841,38.537,NA,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,IBRD
Bosnia and Herzegovina,BA,BIH,2012,,2025-04-15,1.252,46.5617027282715,57.8995628356934,NA,4693.78899115381,46.199,39.867,46.01743031,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,IBRD
Bosnia and Herzegovina,BA,BIH,2005,,2025-04-15,1.203,NA,NA,NA,2739.61076866057,43.965,40.638,NA,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,IBRD
Bosnia and Herzegovina,BA,BIH,2015,,2025-04-15,1.322,49.6800003051758,49.6764755249023,7.03000020980835,4662.25883724069,47.173,39.357,NA,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,IBRD
Bosnia and Herzegovina,BA,BIH,2018,,2025-04-15,1.504,52.5,73.9899978637695,7.19000005722046,6047.84584261133,48.245,38.916,NA,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,IBRD
Bosnia and Herzegovina,BA,BIH,2019,,2025-04-15,1.509,51.8829040527344,52.3153343200684,6.58593416213989,6122.3753450882,48.626,38.683,NA,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,IBRD
Bosnia and Herzegovina,BA,BIH,2020,,2025-04-15,1.515,59.4000015258789,82.7399978637695,10.6300001144409,6130.31133245161,49.02,38.161,NA,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,IBRD
Bosnia and Herzegovina,BA,BIH,2021,,2025-04-15,1.49,61.2356491088867,61.6673622131348,12.0636463165283,7295.3438240957,49.425,38.411,NA,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,IBRD
Bosnia and Herzegovina,BA,BIH,2006,,2025-04-15,1.18,NA,NA,NA,3166.12865344833,44.282,40.659,35.7088405,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,IBRD
Bosnia and Herzegovina,BA,BIH,2014,,2025-04-15,1.262,47.5099983215332,NA,7.23000001907349,5206.06558252,46.84,39.449,NA,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,IBRD
Bosnia and Herzegovina,BA,BIH,2001,,2025-04-15,1.23,NA,NA,NA,1387.89365131544,42.698,40.665,NA,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,IBRD
Bosnia and Herzegovina,BA,BIH,2016,,2025-04-15,1.36,50.9199981689453,73.0599975585938,8.06999969482422,4928.5665251728,47.518,39.218,NA,Europe & Central Asia,Sarajevo,18.4214,43.8607,Upper middle income,IBRD
