country,iso2c,iso3c,year,status,lastupdated,fertility,edu_upper,edu_lower,edu_tertiary,gdp,urban,female_labor,contraceptive,region,capital,longitude,latitude,income,lending,eys_f,gii,mmr,pr_f
Cuba,CU,CUB,2017,,2025-04-15,1.585,NA,NA,NA,8610.60829531998,76.977,43.365,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified,14.51898003,0.307,40.16145284,48.85620915
Cuba,CU,CUB,2004,,2025-04-15,1.546,NA,NA,NA,3399.21962893402,76.041,38.132,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified,15.15322971,0.334,41.21647869,35.96059113
Cuba,CU,CUB,2015,,2025-04-15,1.685,NA,NA,NA,7727.91997207998,76.896,43.41,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified,14.14953041,0.307,39.16935911,48.85620915
Cuba,CU,CUB,2011,,2025-04-15,1.734,NA,NA,NA,6104.46105236166,76.689,42.226,74.31548663,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified,16.47126961,0.329,39.58644634,45.221843
Cuba,CU,CUB,2012,,2025-04-15,1.668,57.1399993896484,79.1500015258789,16.0100002288818,6470.83673392653,76.781,42.548,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified,15.30393028,0.321,41.14645959,45.221843
Cuba,CU,CUB,2003,,2025-04-15,1.627,NA,NA,NA,3202.78109865637,75.947,37.652,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified,13.65633965,NA,38.63237374,35.96059113
Cuba,CU,CUB,2019,,2025-04-15,1.54,55.8309898376465,78.6480712890625,17.52419090271,9232.26115935183,77.109,42.968,69.0951384694291,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified,14.85700989,0.304,40.2978499,53.2231405
Cuba,CU,CUB,2001,,2025-04-15,1.595,NA,NA,NA,2842.96704310394,75.555,37.214,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified,12.96702957,NA,46.54924734,27.62063228
Cuba,CU,CUB,2002,,2025-04-15,1.645,40.1599998474121,65.8399963378906,9.52000045776367,3005.21104247868,75.785,37.338,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified,13.19215012,NA,45.38586495,27.62063228
Cuba,CU,CUB,2000,,2025-04-15,1.608,NA,NA,NA,2751.3817714814,75.323,36.884,73.3,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified,12.68099976,NA,47.00999782,27.62063228
Cuba,CU,CUB,2005,,2025-04-15,1.486,NA,NA,NA,3786.33799225291,76.134,39.123,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified,15.65200996,0.333,43.46832008,35.96059113
Cuba,CU,CUB,2010,,2025-04-15,1.673,NA,NA,NA,5272.26755824835,76.597,41.932,NA,Latin America & Caribbean,Havana,-82.3667,23.1333,Upper middle income,Not classified,17.42067909,0.33,41.05777425,43.15960912
Curacao,CW,CUW,2002,,2025-04-15,2.3,NA,NA,NA,16723.6925253468,90.894,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2000,,2025-04-15,2.342,NA,NA,NA,15841.2612359949,90.752,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2005,,2025-04-15,2.037,NA,NA,NA,17032.3356620744,90.534,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2010,,2025-04-15,2.2,NA,NA,NA,19847.2310127979,89.905,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2023,,2025-04-15,1.2,NA,NA,NA,22192.4453028535,89.023,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2004,,2025-04-15,2.099,NA,NA,NA,16671.3403391655,90.655,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2014,,2025-04-15,2,NA,NA,NA,19623.029993395,89.443,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2001,,2025-04-15,2.405,NA,NA,NA,16609.8454536485,91.011,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2003,,2025-04-15,2.191,NA,NA,NA,16695.7351137757,90.775,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2008,,2025-04-15,2.2,NA,NA,NA,19423.3352430175,90.161,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2009,,2025-04-15,2.1,NA,NA,NA,19540.2476579348,90.034,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2006,,2025-04-15,2.1,NA,NA,NA,17400.1637780186,90.411,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2007,,2025-04-15,2,NA,NA,NA,18005.7165850772,90.287,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2021,,2025-04-15,1.4,NA,NA,NA,17980.0888397547,89.038,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2013,,2025-04-15,2.1,NA,NA,NA,19721.2921646576,89.544,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2019,,2025-04-15,1.6,NA,NA,NA,19220.6866958303,89.098,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2022,,2025-04-15,1.3,NA,NA,NA,20501.7522782219,89.025,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2012,,2025-04-15,2.2,NA,NA,NA,19809.8223198624,89.654,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2017,,2025-04-15,1.5,NA,NA,NA,18938.2440469703,89.203,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2018,,2025-04-15,1.7,81.69580078125,99.337760925293,22.3660507202148,19119.1243941688,89.145,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2015,,2025-04-15,1.9,NA,NA,NA,19361.8130008678,89.352,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2016,,2025-04-15,1.7,NA,NA,NA,18944.0961493998,89.272,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2011,,2025-04-15,2.1,NA,NA,NA,19426.326382752,89.775,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Curacao,CW,CUW,2020,,2025-04-15,1.4,53.2400016784668,90.3499984741211,30.8199996948242,16356.0933594414,89.062,NA,NA,Latin America & Caribbean,Willemstad,,,High income,Not classified,NA,NA,NA,NA
Cyprus,CY,CYP,2014,,2025-04-15,1.312,68.0599975585938,77.0100021362305,26,27244.3515625,67.031,58.944,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,14.91030979,0.202,39.07213688,12.5
Cyprus,CY,CYP,2015,,2025-04-15,1.323,67.4100036621094,76.8099975585938,25.9599990844727,23487.228515625,66.946,59.098,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,15.22467041,0.209,42.39328568,12.5
Cyprus,CY,CYP,2001,,2025-04-15,1.566,NA,NA,NA,14821.44921875,68.769,51.87,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,12.7055397,0.249,32.51077729,10.71428571
Cyprus,CY,CYP,2003,,2025-04-15,1.505,NA,NA,NA,20252.24609375,68.553,53.747,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,13.40439987,0.233,31.23918303,10.71428571
Cyprus,CY,CYP,2011,,2025-04-15,1.36,65.1399993896484,74.5100021362305,NA,32485.796875,67.406,57.516,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,13.98414993,0.207,30.74881529,10.71428571
Cyprus,CY,CYP,2000,,2025-04-15,1.638,NA,NA,NA,14388.3525390625,68.648,49.303,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,12.60206985,0.293,33.16145299,7.142857143
Cyprus,CY,CYP,2012,,2025-04-15,1.382,66.5899963378906,76.0100021362305,NA,28991.935546875,67.261,57.202,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,14.17681026,0.213,31.88332251,10.71428571
Cyprus,CY,CYP,2023,,2025-04-15,1.389,NA,NA,NA,36551.41796875,66.987,62.475,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,16.9376297,0.252,68.40658507,14.28571429
Cyprus,CY,CYP,2013,,2025-04-15,1.304,67.75,77.0199966430664,23.6000003814697,27797.45703125,67.137,57.37,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,14.48731041,0.212,36.32314825,10.71428571
Cyprus,CY,CYP,2010,,2025-04-15,1.434,62.3400001525879,72.2099990844727,NA,31105.02734375,67.551,57.839,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,13.88097954,0.191,26.78462943,12.5
Cyprus,CY,CYP,2009,,2025-04-15,1.475,60.7400016784668,71.0299987792969,NA,32236.44921875,67.695,56.692,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,13.95818043,0.201,30.41243658,12.5
Cyprus,CY,CYP,2005,,2025-04-15,1.479,55.2799987792969,65.8499984741211,NA,24959.26171875,68.268,53.507,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,13.53046989,0.192,27.31870845,16.07142857
Cyprus,CY,CYP,2002,,2025-04-15,1.497,NA,NA,NA,16093.2158203125,68.694,52.342,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,13.17623997,0.243,34.16543784,10.71428571
Cyprus,CY,CYP,2016,,2025-04-15,1.357,69.7200012207031,78.2900009155273,27.0200004577637,24715.154296875,66.881,58.28,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,15.28767014,0.196,42.29249037,17.85714286
Cyprus,CY,CYP,2004,,2025-04-15,1.512,53.5200004577637,63.7200012207031,NA,23792.619140625,68.41,53.675,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,13.49553967,0.212,32.0248899,16.07142857
Cyprus,CY,CYP,2022,,2025-04-15,1.393,77.0311279296875,84.1147155761719,33.2054138183594,33938.9453125,66.911,61.219,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,16.9376297,0.255,68.40658507,14.28571429
Cyprus,CY,CYP,2006,,2025-04-15,1.509,58.4300003051758,68.5299987792969,NA,26729.28125,68.125,54.296,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,13.52112961,0.201,30.62385524,14.28571429
Cyprus,CY,CYP,2007,,2025-04-15,1.449,60.689998626709,70,NA,31244.87890625,67.982,55.717,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,13.54687977,0.179,25.90658696,14.28571429
Cyprus,CY,CYP,2008,,2025-04-15,1.479,61.3699989318848,70.8300018310547,NA,35397.296875,67.839,56.119,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,13.73122025,0.185,26.911464,14.28571429
Cyprus,CY,CYP,2017,,2025-04-15,1.323,69.9420166015625,78.3443069458008,27.4079475402832,26696.990234375,66.836,58.923,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,15.74376965,0.212,49.37267002,17.85714286
Cyprus,CY,CYP,2018,,2025-04-15,1.319,71.6800003051758,79.9400024414062,29.0900001525879,29599.986328125,66.81,59.627,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,15.78166962,0.23,58.51630691,17.85714286
Cyprus,CY,CYP,2019,,2025-04-15,1.33,72.5183944702148,80.2655868530273,29.7308540344238,29703.052734375,66.805,60.097,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,16.07843971,0.235,63.81406487,17.85714286
Cyprus,CY,CYP,2020,,2025-04-15,1.361,73.370002746582,81.1399993896484,30.5,28649.015625,66.821,59.05,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,16.38664055,0.239,68.40658507,19.64285714
Cyprus,CY,CYP,2021,,2025-04-15,1.392,75.5358505249023,82.9875640869141,31.5051383972168,33734.29296875,66.856,59.534,NA,Europe & Central Asia,Nicosia,33.3736,35.1676,High income,Not classified,16.64411926,0.256,68.40658507,14.28571429
Czechia,CZ,CZE,2017,,2025-04-15,1.69,86.7600021362305,99.879997253418,20.3999996185303,20913.197632212,73.675,52.114,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,17.43717003,0.134,3.141777695,21.07142857
Czechia,CZ,CZE,2018,,2025-04-15,1.71,86.9500198364258,99.8800888061523,20.9666709899902,23705.9329811299,73.792,52.559,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,16.66437912,0.13,3.184148624,20.28469751
Czechia,CZ,CZE,2019,,2025-04-15,1.71,87.3600006103516,99.8399963378906,20.9500007629395,24062.7190013343,73.921,52.3,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,16.66477966,0.124,3.335242021,20.6405694
Czechia,CZ,CZE,2021,,2025-04-15,1.83,88.3214263916016,99.86962890625,23.4922466278076,27696.4619527544,74.214,51.555,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,17.24445915,0.108,3.374016344,22.06405694
Czechia,CZ,CZE,2003,,2025-04-15,1.18,NA,NA,NA,9852.45677945801,73.74,50.83,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,15.29924011,0.155,6.499437948,15.65836299
Czechia,CZ,CZE,2004,,2025-04-15,1.23,NA,NA,NA,11782.5546676117,73.671,50.554,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,15.11312962,0.154,5.728300677,15.65836299
Czechia,CZ,CZE,2023,,2025-04-15,1.45,NA,NA,NA,31591.1770732969,74.552,53.235,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,17.45800018,0.088,3.374016344,23.84341637
Czechia,CZ,CZE,2020,,2025-04-15,1.74,87.8963928222656,99.8430404663086,21.7714328765869,23472.8915454417,74.061,51.463,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,16.72307968,0.12,3.374016344,20.28469751
Czechia,CZ,CZE,2016,,2025-04-15,1.63,86.3600006103516,99.8300018310547,19.6000003814697,18753.9686718096,73.57,51.735,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,17.56320953,0.139,3.49700704,19.64285714
Czechia,CZ,CZE,2014,,2025-04-15,1.53,85.25,99.8099975585938,18.1299991607666,20038.4163180257,73.384,50.803,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,17.74176025,0.146,3.076775567,18.50533808
Czechia,CZ,CZE,2015,,2025-04-15,1.57,85.5800018310547,99.8300018310547,19.0599994659424,17931.5987670768,73.477,51.187,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,17.76180077,0.14,3.501448882,19.57295374
Czechia,CZ,CZE,2022,,2025-04-15,1.64,88.1877670288086,98.9953002929688,21.0210075378418,28282.2236715857,74.377,52.191,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,17.45800018,0.095,3.374016344,23.48754448
Czechia,CZ,CZE,2006,,2025-04-15,1.34,79.2600021362305,99.7600021362305,NA,15259.0788162004,73.533,50.53,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,15.6402998,0.152,4.700813201,15.3024911
Czechia,CZ,CZE,2000,,2025-04-15,1.15,NA,NA,NA,6062.92152842793,73.988,51.637,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,14.05609035,0.178,8.028287983,13.87900356
Czechia,CZ,CZE,2001,,2025-04-15,1.15,NA,NA,NA,6669.07494847497,73.877,51.274,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,14.55146027,0.166,7.629802498,14.23487544
Czechia,CZ,CZE,2009,,2025-04-15,1.51,81.7099990844727,99.7799987792969,NA,19817.4215836554,73.324,49.437,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,16.50159073,0.157,4.558421895,16.01423488
Czechia,CZ,CZE,2010,,2025-04-15,1.51,82.5800018310547,99.7699966430664,3.16675353050232,20160.4355077059,73.255,49.231,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,16.74157906,0.141,4.260183084,20.99644128
Czechia,CZ,CZE,2007,,2025-04-15,1.45,79.629997253418,99.7799987792969,NA,18452.6532812196,73.463,49.75,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,15.95051003,0.157,4.836440997,14.94661922
Czechia,CZ,CZE,2008,,2025-04-15,1.51,80.0500030517578,99.8099975585938,NA,22774.7045076205,73.394,49.224,86.3,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,16.08044052,0.155,4.6185433,16.01423488
Czechia,CZ,CZE,2013,,2025-04-15,1.46,84.7300033569336,99.8399963378906,5.14657735824585,20260.4954999375,73.29,50.888,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,17.61253929,0.145,3.348107458,18.86120996
Czechia,CZ,CZE,2005,,2025-04-15,1.29,NA,NA,NA,13442.4916284309,73.602,50.657,78.2,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,15.45092964,0.151,5.277133169,15.65836299
Czechia,CZ,CZE,2011,,2025-04-15,1.43,83.2300033569336,99.8399963378906,4.19662475585938,22049.1080788682,73.185,49.472,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,16.89985085,0.138,3.735596533,20.99644128
Czechia,CZ,CZE,2012,,2025-04-15,1.45,83.6699981689453,99.879997253418,4.72381544113159,20014.0354015165,73.197,50.041,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,16.90162086,0.143,3.585791167,20.6405694
Czechia,CZ,CZE,2002,,2025-04-15,1.17,NA,NA,NA,8101.26018588111,73.809,50.954,NA,Europe & Central Asia,Prague,14.4205,50.0878,High income,Not classified,14.94762993,0.164,6.829476097,14.23487544
Denmark,DK,DNK,2008,,2025-04-15,1.89,78.0999984741211,NA,NA,64616.665758366304,86.487,60.053,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,17.40914917,0.054,6.818584826,37.98882682
Denmark,DK,DNK,2009,,2025-04-15,1.84,73.0999984741211,99.4700012207031,NA,58412.7472358513,86.654,59.768,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,17.39426994,0.05,6.815764961,37.98882682
Denmark,DK,DNK,2010,,2025-04-15,1.87,70.5400009155273,96.0599975585938,0.389559209346771,58104.5445594981,86.795,58.97,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,17.52602959,0.048,6.52436119,37.98882682
Denmark,DK,DNK,2011,,2025-04-15,1.75,72.1699981689453,96.4800033569336,0.471819967031479,61809.737898222,86.957,58.71,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,18.99901962,0.043,6.654631921,39.10614525
Denmark,DK,DNK,2020,,2025-04-15,1.68,80.2099990844727,95.0699996948242,37.9500007629395,60985.4885601514,88.116,57.85,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,19.25827026,0.01,4.65771671,39.66480447
Denmark,DK,DNK,2007,,2025-04-15,1.84,74.9000015258789,99.3000030517578,NA,58631.6566433635,86.293,60.849,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,17.45783997,0.053,7.048198327,37.98882682
Denmark,DK,DNK,2013,,2025-04-15,1.67,76.5,99.6999969482422,0.575650095939636,61377.5940590412,87.292,57.679,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,19.83922958,0.039,5.125217202,39.10614525
Denmark,DK,DNK,2001,,2025-04-15,1.74,NA,NA,NA,30768.4775471112,85.15,59.874,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,17.11116982,0.07,8.203253412,37.4301676
Denmark,DK,DNK,2002,,2025-04-15,1.72,NA,NA,NA,33257.1622586509,85.25,60.309,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,16.77774048,0.061,8.210704999,37.98882682
Denmark,DK,DNK,2000,,2025-04-15,1.77,NA,NA,NA,30722.0251837567,85.1,60.03,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,16.74493027,0.074,8.034726972,37.4301676
Denmark,DK,DNK,2004,,2025-04-15,1.78,82.629997253418,NA,NA,46625.050098011,85.566,60.627,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,17.16651917,0.054,7.424600363,37.98882682
Denmark,DK,DNK,2005,,2025-04-15,1.8,NA,NA,NA,48925.8076698784,85.856,60.62,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,17.4025898,0.054,6.900885325,36.87150838
Denmark,DK,DNK,2006,,2025-04-15,1.85,NA,NA,NA,52119.1787984282,86.098,61.295,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,17.26046944,0.055,6.62903517,36.87150838
Denmark,DK,DNK,2003,,2025-04-15,1.76,83.8300018310547,99.4700012207031,NA,40519.0974905924,85.36,59.95,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,16.97212982,0.057,7.659420307,37.98882682
Denmark,DK,DNK,2012,,2025-04-15,1.73,75.5400009155273,99.5199966430664,0.515205860137939,58443.7747103968,87.142,58.281,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,19.30962944,0.041,6.312666466,39.10614525
Denmark,DK,DNK,2017,,2025-04-15,1.75,74.3636093139648,86.5357666015625,33.2699317932129,57521.5514992225,87.757,57.74,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,19.45062065,0.027,4.999461796,37.4301676
Denmark,DK,DNK,2021,,2025-04-15,1.72,76.4834671020508,90.3643493652344,36.720703125,69727.9873677012,88.24,58.216,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,19.37519073,0.008,4.65771671,39.66480447
Denmark,DK,DNK,2015,,2025-04-15,1.71,77.8099975585938,91.629997253418,34.9199981689453,53094.0133607574,87.526,56.837,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,20.0888195,0.034,5.601499986,37.4301676
Denmark,DK,DNK,2016,,2025-04-15,1.79,78.8099975585938,92.3199996948242,35.0999984741211,54500.9260410217,87.642,57.677,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,19.7153492,0.033,5.477256213,37.4301676
Denmark,DK,DNK,2023,,2025-04-15,1.5,NA,NA,NA,68453.8769281145,88.495,59.812,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,19.3286705,0.003,4.65771671,43.57541899
Denmark,DK,DNK,2014,,2025-04-15,1.69,76.3399963378906,91.5100021362305,24.4799995422363,62520.4509747011,87.41,57.097,NA,Europe & Central Asia,Copenhagen,12.5681,55.6763,High income,Not classified,19.98086929,0.035,5.10783419,39.10614525
